code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.09988,阿里巴巴-W,2022-06-24 00:00:00,110.00323,111.30323,112.90323,108.90323,32.184,0.00409,88759544,10104820479.0,5.597551422285642,105.40323
HK.09988,阿里巴巴-W,2022-06-27 00:00:00,114.70323,115.50323,117.80323,113.50323,33.371,0.00453,98194624,11660976210.0,3.773475396895493,111.30323
HK.09988,阿里巴巴-W,2022-06-28 00:00:00,115.00323,115.50323,116.50323,110.00323,33.371,0.00325,70432843,8190697828.0,0.0,115.50323
HK.09988,阿里巴巴-W,2022-06-29 00:00:00,111.90323,111.90323,113.70323,110.40323,32.353,0.00252,54735988,6272101115.0,-3.1167959545373822,115.50323
HK.09988,阿里巴巴-W,2022-06-30 00:00:00,111.00323,109.30323,111.80323,108.10323,31.619,0.00218,47263509,5318321956.0,-2.323436061675784,111.90323
HK.09988,阿里巴巴-W,2022-07-04 00:00:00,109.00323,110.60323,111.50323,106.80323,31.986,0.00179,38788782,4366248950.0,1.1893518608736422,109.30323
HK.09988,阿里巴巴-W,2022-07-05 00:00:00,113.70323,112.60323,115.80323,112.10323,32.551,0.00212,45974352,5337959352.0,1.8082654548153794,110.60323
HK.09988,阿里巴巴-W,2022-07-06 00:00:00,116.40323,114.40323,116.40323,112.00323,33.06,0.0024,52058276,6092622728.0,1.598533185948571,112.60323
HK.09988,阿里巴巴-W,2022-07-07 00:00:00,112.70323,114.10323,114.90323,110.90323,32.975,0.00186,40428095,4699537429.0,-0.26223035835613834,114.40323
HK.09988,阿里巴巴-W,2022-07-08 00:00:00,119.40323,118.40323,119.40323,117.20323,34.19,0.00268,58168745,7041167123.0,3.768517332944911,114.10323
HK.09988,阿里巴巴-W,2022-07-11 00:00:00,114.70323,111.40323,115.30323,109.40323,32.212,0.00273,59279763,6780072525.0,-5.912000880381388,118.40323
HK.09988,阿里巴巴-W,2022-07-12 00:00:00,105.70323,105.20323,107.00323,104.50323,30.46,0.00285,61833006,6688214417.0,-5.565368257275834,111.40323
HK.09988,阿里巴巴-W,2022-07-13 00:00:00,104.90323,104.80323,106.90323,104.40323,30.347,0.00171,37018374,4003044676.0,-0.3802164629356015,105.20323
HK.09988,阿里巴巴-W,2022-07-14 00:00:00,105.20323,106.10323,107.80323,104.90323,30.714,0.00183,39688425,4315935562.0,1.2404197847718978,104.80323
HK.09988,阿里巴巴-W,2022-07-15 00:00:00,99.90323,99.60323,103.50323,99.50323,28.878,0.00278,60291037,6248000814.0,-6.126109450202412,106.10323
HK.09988,阿里巴巴-W,2022-07-18 00:00:00,98.20323,101.30323,101.70323,97.25323,29.358,0.0025,54210503,5553446606.0,1.7067719591021324,99.60323
HK.09988,阿里巴巴-W,2022-07-19 00:00:00,99.20323,98.30323,99.60323,97.50323,28.51,0.00187,40614536,4104522785.0,-2.961406067703863,101.30323
HK.09988,阿里巴巴-W,2022-07-20 00:00:00,102.20323,100.60323,103.10323,100.60323,29.16,0.00185,40062258,4185126303.0,2.3396993160855417,98.30323
HK.09988,阿里巴巴-W,2022-07-21 00:00:00,100.20323,99.40323,101.40323,98.60323,28.821,0.0018,38969577,3985628226.0,-1.1928046445427278,100.60323
HK.09988,阿里巴巴-W,2022-07-22 00:00:00,100.10323,99.50323,101.10323,99.10323,28.849,0.00117,25271063,2592947005.0,0.10060035272496531,99.40323
HK.09988,阿里巴巴-W,2022-07-25 00:00:00,97.40323,97.00323,98.10323,96.50323,28.143,0.00193,41783554,4174742881.0,-2.5124812531211296,99.50323
HK.09988,阿里巴巴-W,2022-07-26 00:00:00,100.40323,101.80323,103.50323,99.90323,29.499,0.00287,62335905,6505185657.0,4.948288835330532,97.00323
HK.09988,阿里巴巴-W,2022-07-27 00:00:00,98.40323,98.40323,98.60323,97.30323,28.539,0.00274,59523684,5988137668.0,-3.339776154450115,101.80323
HK.09988,阿里巴巴-W,2022-07-28 00:00:00,98.20323,96.55323,98.20323,96.50323,28.016,0.0022,47788609,4768296865.0,-1.8800195887878828,98.40323
HK.09988,阿里巴巴-W,2022-07-29 00:00:00,96.10323,90.50323,96.10323,89.10323,25.696,0.00481,101884460,9558313395.0,-6.265973701760156,96.55323
HK.09988,阿里巴巴-W,2022-08-01 00:00:00,85.50323,87.00323,89.05323,85.20323,24.73,0.00428,90581313,8158062690.0,-3.86726528986866,90.50323
HK.09988,阿里巴巴-W,2022-08-02 00:00:00,86.40323,84.45323,86.40323,83.50323,24.027,0.0032,67822076,5907662938.0,-2.930925667932095,87.00323
HK.09988,阿里巴巴-W,2022-08-03 00:00:00,88.25323,87.75323,89.25323,86.60323,24.937,0.00204,43309986,3910306658.0,3.9074882038259484,84.45323
HK.09988,阿里巴巴-W,2022-08-04 00:00:00,92.95323,92.40323,93.60323,90.75323,26.221,0.00247,52297501,4955463100.0,5.298950249466591,87.75323
HK.09988,阿里巴巴-W,2022-08-05 00:00:00,92.80323,90.30323,93.05323,89.30323,25.641,0.00238,50440861,4697596671.0,-2.2726478284362943,92.40323
HK.09988,阿里巴巴-W,2022-08-08 00:00:00,87.40323,86.20323,87.65323,85.90323,24.51,0.00225,47770883,4263045933.0,-4.540258416005711,90.30323
HK.09988,阿里巴巴-W,2022-08-09 00:00:00,87.40323,87.00323,89.10323,85.85323,24.73,0.00212,44942429,4039594200.0,0.9280394713747931,86.20323
HK.09988,阿里巴巴-W,2022-08-10 00:00:00,86.75323,85.35323,87.05323,84.20323,24.275,0.00176,37209371,3266721119.0,-1.8964813145443058,87.00323
HK.09988,阿里巴巴-W,2022-08-11 00:00:00,88.40323,89.15323,89.80323,86.80323,25.324,0.0025,52998669,4818725626.0,4.452086933324019,85.35323
HK.09988,阿里巴巴-W,2022-08-12 00:00:00,90.30323,90.30323,90.80323,88.65323,25.641,0.00125,26387695,2442730030.0,1.2899140053590945,89.15323
HK.09988,阿里巴巴-W,2022-08-15 00:00:00,89.20323,89.15323,91.20323,89.10323,25.324,0.00109,23076972,2133946517.0,-1.273487116684537,90.30323
HK.09988,阿里巴巴-W,2022-08-16 00:00:00,89.40323,87.35323,89.80323,85.95323,24.827,0.00156,33043745,2981731861.0,-2.018995834475091,89.15323
HK.09988,阿里巴巴-W,2022-08-17 00:00:00,88.20323,87.75323,88.80323,87.05323,24.937,0.00115,24355633,2203875136.0,0.4579109438769531,87.35323
HK.09988,阿里巴巴-W,2022-08-18 00:00:00,86.40323,85.65323,86.45323,84.90323,24.358,0.00196,41421479,3662939244.0,-2.3930743062107327,87.75323
HK.09988,阿里巴巴-W,2022-08-19 00:00:00,85.40323,86.90323,87.65323,85.25323,24.703,0.00127,26850751,2400876513.0,1.4593728689507681,85.65323
HK.09988,阿里巴巴-W,2022-08-22 00:00:00,85.20323,85.90323,87.15323,85.10323,24.427,0.00161,34067261,3023250249.0,-1.1507052154448116,86.90323
HK.09988,阿里巴巴-W,2022-08-23 00:00:00,86.40323,85.80323,86.70323,84.15323,24.399,0.00171,36228033,3191041211.0,-0.11641005815496615,85.90323
HK.09988,阿里巴巴-W,2022-08-24 00:00:00,84.25323,83.65323,84.90323,82.90323,23.806,0.0017,35976874,3105693383.0,-2.5057331757790537,85.80323
HK.09988,阿里巴巴-W,2022-08-25 00:00:00,87.40323,91.20323,92.60323,86.30323,25.89,0.00313,66382425,6132896415.0,9.025353832721118,83.65323
HK.09988,阿里巴巴-W,2022-08-26 00:00:00,95.05323,93.20323,95.05323,92.10323,26.442,0.00258,54668306,5236519205.0,2.1929047907623445,91.20323
HK.09988,阿里巴巴-W,2022-08-29 00:00:00,92.15323,92.55323,94.20323,91.20323,26.262,0.00175,37070401,3535487558.0,-0.6974007231294512,93.20323
HK.09988,阿里巴巴-W,2022-08-30 00:00:00,92.80323,92.60323,92.85323,90.10323,26.276,0.00169,35706777,3370857982.0,0.05402296602722256,92.55323
HK.09988,阿里巴巴-W,2022-08-31 00:00:00,89.30323,91.70323,94.30323,88.90323,26.028,0.00245,52002425,4891663950.0,-0.9718883455792973,92.60323
HK.09988,阿里巴巴-W,2022-09-01 00:00:00,91.25323,89.60323,92.95323,89.25323,25.448,0.00196,41471390,3861146592.0,-2.289995674089133,91.70323
HK.09988,阿里巴巴-W,2022-09-02 00:00:00,89.40323,88.05323,90.15323,87.60323,25.02,0.00191,40477868,3688940724.0,-1.7298483547970283,89.60323
HK.09988,阿里巴巴-W,2022-09-05 00:00:00,86.90323,85.90323,86.90323,84.95323,24.427,0.00168,35505940,3152449497.0,-2.4417048642054424,88.05323
HK.09988,阿里巴巴-W,2022-09-06 00:00:00,86.25323,85.45323,86.90323,84.60323,24.303,0.00138,29242315,2576506110.0,-0.5238452616973641,85.90323
HK.09988,阿里巴巴-W,2022-09-07 00:00:00,83.50323,84.80323,85.25323,83.35323,24.123,0.00134,28479263,2466880090.0,-0.7606500070272425,85.45323
HK.09988,阿里巴巴-W,2022-09-08 00:00:00,85.90323,84.60323,86.60323,84.15323,24.061,0.00158,33528981,2947114997.0,-0.2358400735443719,84.80323
HK.09988,阿里巴巴-W,2022-09-09 00:00:00,84.60323,87.20323,87.75323,83.95323,24.779,0.00149,31544613,2819189936.0,3.0731687194448827,84.60323
HK.09988,阿里巴巴-W,2022-09-13 00:00:00,89.20323,88.60323,89.70323,88.20323,25.165,0.00195,41280098,3781457427.0,1.605445119406691,87.20323
HK.09988,阿里巴巴-W,2022-09-14 00:00:00,85.20323,84.50323,85.70323,84.30323,24.034,0.00166,35250138,3082889658.0,-4.627370808039385,88.60323
HK.09988,阿里巴巴-W,2022-09-15 00:00:00,84.30323,85.50323,85.95323,84.30323,24.31,0.00103,21920813,1926008697.0,1.183386717880488,84.50323
HK.09988,阿里巴巴-W,2022-09-16 00:00:00,84.10323,84.20323,85.05323,83.45323,23.951,0.00186,39457544,3428158230.0,-1.52041039853114,85.50323
HK.09988,阿里巴巴-W,2022-09-19 00:00:00,82.45323,81.10323,82.90323,80.60323,23.096,0.00194,41066371,3458138894.0,-3.681568984942749,84.20323
HK.09988,阿里巴巴-W,2022-09-20 00:00:00,82.70323,83.60323,84.75323,82.50323,23.785,0.0017,36089021,3112115059.0,3.082491289187866,81.10323
HK.09988,阿里巴巴-W,2022-09-21 00:00:00,81.50323,80.45323,81.55323,80.00323,22.916,0.00176,37225757,3102561293.0,-3.7677970097566704,83.60323
HK.09988,阿里巴巴-W,2022-09-22 00:00:00,77.40323,78.25323,78.40323,77.10323,22.309,0.00233,49260960,3959602358.0,-2.734507986814206,80.45323
HK.09988,阿里巴巴-W,2022-09-23 00:00:00,76.55323,75.80323,77.75323,75.80323,21.633,0.00213,45213463,3585039308.0,-3.130861179787726,78.25323
HK.09988,阿里巴巴-W,2022-09-26 00:00:00,74.80323,76.10323,77.70323,74.10323,21.716,0.00224,47488911,3741475853.0,0.39576149987275894,75.80323
HK.09988,阿里巴巴-W,2022-09-27 00:00:00,76.00323,75.30323,76.60323,73.45323,21.495,0.00235,49807775,3858462189.0,-1.0512037399726624,76.10323
HK.09988,阿里巴巴-W,2022-09-28 00:00:00,73.95323,72.10323,74.65323,71.85323,20.612,0.00254,53790769,4070767759.0,-4.249485712631454,75.30323
HK.09988,阿里巴巴-W,2022-09-29 00:00:00,76.25323,74.25323,76.60323,73.25323,21.205,0.00296,62711018,4853441073.0,2.9818359038839257,72.10323
HK.09988,阿里巴巴-W,2022-09-30 00:00:00,74.70323,75.35323,76.15323,73.30323,21.509,0.00222,46992673,3643907800.0,1.481417037346381,74.25323
HK.09988,阿里巴巴-W,2022-10-03 00:00:00,75.30323,75.05323,76.15323,74.20323,21.426,0.00145,30742228,2389071660.0,-0.39812493771003205,75.35323
HK.09988,阿里巴巴-W,2022-10-05 00:00:00,79.40323,81.60323,82.00323,78.80323,23.233,0.00307,65113124,5423607593.0,8.727139391602464,75.05323
HK.09988,阿里巴巴-W,2022-10-06 00:00:00,80.40323,80.55323,81.95323,80.05323,22.944,0.00138,29151683,2429908982.0,-1.2867137734621499,81.60323
HK.09988,阿里巴巴-W,2022-10-07 00:00:00,79.10323,78.75323,80.20323,78.60323,22.447,0.00128,27043107,2214195373.0,-2.2345472676887037,80.55323
HK.09988,阿里巴巴-W,2022-10-10 00:00:00,76.65323,76.10323,76.95323,75.40323,21.716,0.00135,28520208,2251699319.0,-3.3649413490722933,78.75323
HK.09988,阿里巴巴-W,2022-10-11 00:00:00,75.55323,73.40323,76.00323,73.00323,20.971,0.00186,39298810,3012002160.0,-3.547812622407752,76.10323
HK.09988,阿里巴巴-W,2022-10-12 00:00:00,71.90323,71.75323,74.75323,69.70323,20.516,0.00266,56354876,4168574583.0,-2.247857485290486,73.40323
HK.09988,阿里巴巴-W,2022-10-13 00:00:00,71.75323,70.15323,72.35323,70.00323,20.074,0.00122,25774888,1891531502.0,-2.229864774031787,71.75323
HK.09988,阿里巴巴-W,2022-10-14 00:00:00,71.40323,70.65323,73.50323,69.75323,20.212,0.00203,43037199,3202910575.0,0.7127255580391666,70.15323
HK.09988,阿里巴巴-W,2022-10-17 00:00:00,69.55323,70.60323,72.05323,68.30323,20.198,0.00213,45035937,3265826842.0,-0.07076817294835235,70.65323
HK.09988,阿里巴巴-W,2022-10-18 00:00:00,72.70323,73.40323,73.80323,71.25323,20.971,0.0017,35967664,2715845792.0,3.9658242264553585,70.60323
HK.09988,阿里巴巴-W,2022-10-19 00:00:00,72.50323,70.10323,73.00323,69.90323,20.06,0.00185,39088213,2880951910.0,-4.495714970580991,73.40323
HK.09988,阿里巴巴-W,2022-10-20 00:00:00,66.40323,67.30323,68.60323,65.40323,19.288,0.00298,63153613,4390043866.0,-3.9941098291761983,70.10323
HK.09988,阿里巴巴-W,2022-10-21 00:00:00,67.50323,67.00323,68.50323,66.75323,19.205,0.0026,55066786,3856309228.0,-0.44574383725713784,67.30323
HK.09988,阿里巴巴-W,2022-10-24 00:00:00,63.40323,59.05323,64.65323,58.20323,17.011,0.00801,169668961,10739955871.0,-11.865099637733886,67.00323
HK.09988,阿里巴巴-W,2022-10-25 00:00:00,59.25323,61.00323,63.35323,57.65323,17.549,0.00482,102026681,6445429326.0,3.3021055749194463,59.05323
HK.09988,阿里巴巴-W,2022-10-26 00:00:00,59.20323,59.70323,62.05323,58.65323,17.19,0.0044,93276020,5867079891.0,-2.1310347009494484,61.00323
HK.09988,阿里巴巴-W,2022-10-27 00:00:00,64.95323,62.25323,65.35323,62.05323,17.894,0.00431,91203977,6040769334.0,4.271125699564336,59.70323
HK.09988,阿里巴巴-W,2022-10-28 00:00:00,61.65323,59.15323,61.95323,58.30323,17.039,0.00328,69414690,4313920963.0,-4.979661296289367,62.25323
HK.09988,阿里巴巴-W,2022-10-31 00:00:00,58.40323,58.85323,61.95323,57.70323,16.956,0.00311,65768272,4090302695.0,-0.5071574282587732,59.15323
HK.09988,阿里巴巴-W,2022-11-01 00:00:00,60.45323,63.50323,65.65323,60.25323,18.239,0.00532,112728864,7392520577.0,7.901010700687114,58.85323
HK.09988,阿里巴巴-W,2022-11-02 00:00:00,62.70323,64.80323,65.40323,61.55323,18.598,0.00211,44674540,2963614644.0,2.0471399643766106,63.50323
HK.09988,阿里巴巴-W,2022-11-03 00:00:00,61.00323,60.40323,62.40323,60.25323,17.384,0.00274,58022487,3694656046.0,-6.789785015345684,64.80323
HK.09988,阿里巴巴-W,2022-11-04 00:00:00,61.40323,67.30323,73.60323,61.40323,19.288,0.00718,151997251,10700496096.0,11.423230181564792,60.40323
HK.09988,阿里巴巴-W,2022-11-07 00:00:00,64.10323,67.10323,69.20323,63.70323,19.232,0.00471,99793174,6924208516.0,-0.2971625581714322,67.30323
HK.09988,阿里巴巴-W,2022-11-08 00:00:00,66.15323,64.50323,66.40323,63.80323,18.515,0.00307,64928791,4394262278.0,-3.8746271975283375,67.10323
HK.09988,阿里巴巴-W,2022-11-09 00:00:00,64.10323,63.40323,65.15323,62.55323,18.211,0.00298,63076446,4172919175.0,-1.7053409573443086,64.50323
HK.09988,阿里巴巴-W,2022-11-10 00:00:00,61.30323,60.40323,61.90323,60.00323,17.384,0.00276,58517362,3708498185.0,-4.731620139857228,63.40323
HK.09988,阿里巴巴-W,2022-11-11 00:00:00,66.15323,68.20323,68.85323,64.45323,19.536,0.00524,110961720,7658818031.0,12.913216726986295,60.40323
HK.09988,阿里巴巴-W,2022-11-14 00:00:00,70.40323,68.45323,71.10323,67.40323,19.605,0.00443,93784730,6716066122.0,0.3665515548163921,68.20323
HK.09988,阿里巴巴-W,2022-11-15 00:00:00,68.40323,76.30323,78.25323,67.15323,21.771,0.00884,187288574,14492427395.0,11.467683847789203,68.45323
HK.09988,阿里巴巴-W,2022-11-16 00:00:00,75.15323,76.20323,78.20323,74.40323,21.743,0.00475,100509510,7905373511.0,-0.13105605096926345,76.30323
HK.09988,阿里巴巴-W,2022-11-17 00:00:00,74.40323,75.65323,77.10323,71.40323,21.592,0.00423,89532516,6836417312.0,-0.7217541828607676,76.20323
HK.09988,阿里巴巴-W,2022-11-18 00:00:00,80.65323,77.35323,80.90323,76.65323,22.061,0.00524,110896755,9022200446.0,2.2470950678510393,75.65323
HK.09988,阿里巴巴-W,2022-11-21 00:00:00,74.55323,73.55323,74.70323,72.40323,21.012,0.00235,49675006,3782585294.0,-4.912529185917637,77.35323
HK.09988,阿里巴巴-W,2022-11-22 00:00:00,72.60323,70.50323,73.10323,69.60323,20.171,0.00288,60909746,4484891829.0,-4.146656781761993,73.55323
HK.09988,阿里巴巴-W,2022-11-23 00:00:00,71.15323,72.80323,73.85323,70.45323,20.805,0.00256,54202563,4073376336.0,3.2622618850228524,70.50323
HK.09988,阿里巴巴-W,2022-11-24 00:00:00,74.10323,73.80323,74.60323,72.30323,21.081,0.00149,31644335,2408797867.0,1.3735654310941974,72.80323
HK.09988,阿里巴巴-W,2022-11-25 00:00:00,73.30323,72.15323,73.40323,71.25323,20.626,0.00134,28359869,2121533464.0,-2.2356745090966963,73.80323
HK.09988,阿里巴巴-W,2022-11-28 00:00:00,68.00323,69.60323,70.75323,67.20323,19.922,0.00312,65982901,4728879741.0,-3.534145318234537,72.15323
HK.09988,阿里巴巴-W,2022-11-29 00:00:00,71.05323,76.15323,76.20323,70.60323,21.73,0.00446,94542048,7233842582.0,9.410482818110593,69.60323
HK.09988,阿里巴巴-W,2022-11-30 00:00:00,75.10323,77.30323,78.30323,73.85323,22.047,0.00515,109081005,8636922836.0,1.5101132282898646,76.15323
HK.09988,阿里巴巴-W,2022-12-01 00:00:00,83.00323,80.20323,84.30323,79.85323,22.847,0.00502,106301600,8884990410.0,3.751460320610155,77.30323
HK.09988,阿里巴巴-W,2022-12-02 00:00:00,81.00323,82.20323,83.15323,80.35323,23.399,0.0035,74134786,6256870311.0,2.4936651553808993,80.20323
HK.09988,阿里巴巴-W,2022-12-05 00:00:00,86.20323,90.05323,90.25323,84.65323,25.565,0.00628,132953207,11938737277.0,9.54950310346685,82.20323
HK.09988,阿里巴巴-W,2022-12-06 00:00:00,85.55323,87.25323,89.15323,85.55323,24.793,0.00316,66889543,6007062216.0,-3.109272149372096,90.05323
HK.09988,阿里巴巴-W,2022-12-07 00:00:00,86.60323,82.45323,89.40323,82.20323,23.468,0.00395,83595457,7357163471.0,-5.501229008943276,87.25323
HK.09988,阿里巴巴-W,2022-12-08 00:00:00,84.20323,86.80323,88.50323,83.70323,24.668,0.00333,70524387,6275633592.0,5.275718125293569,82.45323
HK.09988,阿里巴巴-W,2022-12-09 00:00:00,88.05323,89.25323,90.60323,86.25323,25.344,0.00402,85186929,7821417169.0,2.822475615250726,86.80323
HK.09988,阿里巴巴-W,2022-12-12 00:00:00,87.20323,85.75323,88.30323,85.00323,24.379,0.0023,48772508,4350279089.0,-3.92142670915103,89.25323
HK.09988,阿里巴巴-W,2022-12-13 00:00:00,85.10323,85.75323,87.65323,84.50323,24.379,0.00231,49026085,4345395218.0,0.0,85.75323
HK.09988,阿里巴巴-W,2022-12-14 00:00:00,87.10323,86.90323,87.90323,85.95323,24.696,0.00201,42497183,3809543697.0,1.3410573572563873,85.75323
HK.09988,阿里巴巴-W,2022-12-15 00:00:00,85.90323,83.30323,85.95323,82.60323,23.703,0.0022,46551464,4019716740.0,-4.142538775601315,86.90323
HK.09988,阿里巴巴-W,2022-12-16 00:00:00,81.55323,83.85323,86.15323,81.55323,23.854,0.00364,77057783,6657895945.0,0.6602385045573829,83.30323
HK.09988,阿里巴巴-W,2022-12-19 00:00:00,84.30323,84.45323,88.20323,83.80323,24.02,0.00331,70038366,6181060141.0,0.715535942980382,83.85323
HK.09988,阿里巴巴-W,2022-12-20 00:00:00,82.40323,81.45323,82.95323,79.90323,23.192,0.0027,57291122,4817031100.0,-3.5522620034781376,84.45323
HK.09988,阿里巴巴-W,2022-12-21 00:00:00,81.85323,81.85323,82.80323,81.10323,23.302,0.00149,31475853,2660728500.0,0.4910793592838386,81.45323
HK.09988,阿里巴巴-W,2022-12-22 00:00:00,83.90323,85.30323,86.55323,83.85323,24.254,0.00254,53772623,4732112517.0,4.214861160640824,81.85323
HK.09988,阿里巴巴-W,2022-12-23 00:00:00,82.80323,83.90323,84.95323,82.80323,23.868,0.00161,34114821,2956036760.0,-1.6412039731672594,85.30323
HK.09988,阿里巴巴-W,2022-12-28 00:00:00,84.70323,85.10323,86.75323,84.70323,24.199,0.00263,55669943,4911579684.0,1.4302190749986656,83.90323
HK.09988,阿里巴巴-W,2022-12-29 00:00:00,82.80323,82.95323,83.25323,82.05323,23.606,0.00212,44950446,3831241322.0,-2.5263435947143154,85.10323
HK.09988,阿里巴巴-W,2022-12-30 00:00:00,84.70323,83.65323,85.70323,83.10323,23.911,0.0017,35928445,3112837964.0,0.8438489978027239,82.95323
HK.09988,阿里巴巴-W,2023-01-03 00:00:00,83.10323,86.05323,86.55323,82.00323,24.577,0.00214,45393323,3981720309.0,2.8689866488120135,83.65323
HK.09988,阿里巴巴-W,2023-01-04 00:00:00,88.15323,93.80323,93.90323,86.90323,26.725,0.0056,118636981,11215891204.0,9.006053578697744,86.05323
HK.09988,阿里巴巴-W,2023-01-05 00:00:00,99.50323,97.00323,101.20323,95.60323,27.612,0.00494,104685426,10542913372.0,3.411396387949544,93.80323
HK.09988,阿里巴巴-W,2023-01-06 00:00:00,98.90323,99.00323,100.10323,97.10323,28.167,0.00346,73315739,7432622618.0,2.061787014721056,97.00323
HK.09988,阿里巴巴-W,2023-01-09 00:00:00,103.00323,107.80323,108.30323,102.40323,30.607,0.00584,123720147,13462350052.0,8.888598887127214,99.00323
HK.09988,阿里巴巴-W,2023-01-10 00:00:00,106.40323,106.90323,107.40323,104.40323,30.357,0.0036,76284815,8313926191.0,-0.8348543916541329,107.80323
HK.09988,阿里巴巴-W,2023-01-11 00:00:00,109.60323,110.30323,112.40323,107.90323,31.3,0.00514,108863653,12310611466.0,3.1804464654622744,106.90323
HK.09988,阿里巴巴-W,2023-01-12 00:00:00,110.50323,108.20323,110.50323,105.20323,30.718,0.00434,91858342,10170394577.0,-1.903842707053995,110.30323
HK.09988,阿里巴巴-W,2023-01-13 00:00:00,108.20323,110.10323,110.40323,106.40323,31.244,0.00341,72120768,8039148039.0,1.755954974726717,108.20323
HK.09988,阿里巴巴-W,2023-01-16 00:00:00,111.60323,110.80323,112.80323,108.30323,31.438,0.0031,65734884,7432431778.0,0.6357669979345772,110.10323
HK.09988,阿里巴巴-W,2023-01-17 00:00:00,111.40323,111.90323,114.20323,110.20323,31.743,0.00294,62173474,7101579912.0,0.9927508430936485,110.80323
HK.09988,阿里巴巴-W,2023-01-18 00:00:00,110.30323,111.50323,112.30323,108.10323,31.632,0.00262,55425698,6293490371.0,-0.3574517017962676,111.90323
HK.09988,阿里巴巴-W,2023-01-19 00:00:00,108.40323,109.60323,111.00323,107.70323,31.106,0.00262,55515129,6216237303.0,-1.7039865123189755,111.50323
HK.09988,阿里巴巴-W,2023-01-20 00:00:00,112.20323,113.70323,114.40323,111.70323,32.242,0.00305,64593525,7480330950.0,3.740765669040966,109.60323
HK.09988,阿里巴巴-W,2023-01-26 00:00:00,115.20323,114.90323,115.90323,113.70323,32.575,0.00258,54550091,6403019484.0,1.0553789896733703,113.70323
HK.09988,阿里巴巴-W,2023-01-27 00:00:00,115.10323,114.70323,115.60323,113.20323,32.52,0.00231,49008508,5720745120.0,-0.1740595107726638,114.90323
HK.09988,阿里巴巴-W,2023-01-30 00:00:00,111.90323,106.40323,112.80323,105.20323,30.219,0.00619,131046567,14474980648.0,-7.2360647559794185,114.70323
HK.09988,阿里巴巴-W,2023-01-31 00:00:00,107.00323,105.00323,107.90323,102.90323,29.83,0.00448,94863420,10187275398.0,-1.315749531287717,106.40323
HK.09988,阿里巴巴-W,2023-02-01 00:00:00,106.40323,107.40323,107.90323,104.60323,30.496,0.00263,55654697,6078158836.0,2.2856439749520003,105.00323
HK.09988,阿里巴巴-W,2023-02-02 00:00:00,108.80323,106.40323,109.70323,106.10323,30.219,0.00189,39931077,4401948945.0,-0.9310706949874785,107.40323
HK.09988,阿里巴巴-W,2023-02-03 00:00:00,104.60323,103.50323,105.10323,102.70323,29.415,0.00261,55271792,5864673873.0,-2.725481171953137,106.40323
HK.09988,阿里巴巴-W,2023-02-06 00:00:00,99.60323,100.60323,101.20323,98.90323,28.611,0.00251,53151968,5454890269.0,-2.80184492793124,103.50323
HK.09988,阿里巴巴-W,2023-02-07 00:00:00,100.90323,102.20323,104.10323,100.90323,29.054,0.0018,38073535,3996466725.0,1.5904061927236417,100.60323
HK.09988,阿里巴巴-W,2023-02-08 00:00:00,101.80323,100.90323,102.20323,99.50323,28.694,0.00187,39292294,4065464001.0,-1.2719754551788738,102.20323
HK.09988,阿里巴巴-W,2023-02-09 00:00:00,100.90323,105.00323,105.90323,100.50323,29.83,0.00289,60791720,6465398858.0,4.063299063865457,100.90323
HK.09988,阿里巴巴-W,2023-02-10 00:00:00,104.70323,101.50323,105.00323,100.80323,28.86,0.00212,44532345,4674403221.0,-3.3332307968050126,105.00323
HK.09988,阿里巴巴-W,2023-02-13 00:00:00,98.50323,101.40323,102.30323,98.10323,28.832,0.00198,41478273,4285465396.0,-0.09851903235001341,101.50323
HK.09988,阿里巴巴-W,2023-02-14 00:00:00,101.00323,99.90323,101.30323,99.70323,28.416,0.00188,39436631,4064906197.0,-1.4792428209633954,101.40323
HK.09988,阿里巴巴-W,2023-02-15 00:00:00,99.70323,98.30323,99.90323,97.50323,27.973,0.00223,46755321,4718058087.0,-1.6015498197605769,99.90323
HK.09988,阿里巴巴-W,2023-02-16 00:00:00,99.40323,99.50323,102.80323,98.90323,28.306,0.00206,43292397,4471815261.0,1.2207126866533307,98.30323
HK.09988,阿里巴巴-W,2023-02-17 00:00:00,99.50323,96.85323,100.30323,96.85323,27.571,0.00179,37616027,3784208940.0,-2.6632301283084034,99.50323
HK.09988,阿里巴巴-W,2023-02-20 00:00:00,96.20323,96.80323,97.90323,95.40323,27.557,0.00183,38508675,3824673185.0,-0.05162450441766078,96.85323
HK.09988,阿里巴巴-W,2023-02-21 00:00:00,96.90323,92.60323,96.90323,92.40323,26.393,0.00278,58373987,5638266290.0,-4.338698202528988,96.80323
HK.09988,阿里巴巴-W,2023-02-22 00:00:00,89.50323,90.35323,92.20323,89.50323,25.769,0.00283,59459217,5541294257.0,-2.4297208639482664,92.60323
HK.09988,阿里巴巴-W,2023-02-23 00:00:00,90.15323,92.55323,93.65323,90.00323,26.379,0.00231,48408447,4578969958.0,2.4348880499346874,90.35323
HK.09988,阿里巴巴-W,2023-02-24 00:00:00,90.65323,87.45323,90.65323,87.40323,24.965,0.00394,81538617,7432997094.0,-5.510342534777008,92.55323
